"Demand" "Mead.PE" "Powell.PE" "Scenario" "TraceNumber" "mean" "median" "min" "max" "Driest2yrAVG" "Wettest2yrAVG" "Driest5yrAVG" "Wettest5yrAVG" "Driest8yrAVG" "Wettest8yrAVG" "Driest10yrAVG" "Wettest10yrAVG" "Driest20yrAVG" "Wettest20yrAVG" "LowQ.MaxDur" "LowQ.Freq" "HighQ.MaxDur" "HighQ.Freq" "NonHighQ.MaxDur" "LowQ.AvgDur" "HighQ.AvgDur" "NonHighQ.AvgDur"
"1962395" 4.5923545032274 1024.85409858753 3458.41040410451 "PCNF" 500 13.6197834772727 12.4069255 6.17819 22.198132 7.337146 19.7253335 9.5677934 16.6083314 10.81539725 15.97844025 10.8727182 15.8920505 12.58153255 14.962571 6 22 3 11 7 2.44444444444444 1.22222222222222 3.3
"1719193" 4.61814203895629 1103.45774215413 3546.91468772362 "PCNF" 257 15.8236660681818 15.21373 6.17819 23.186994 9.2112085 22.526783 11.3387276 20.1855372 13.25878925 19.40248 14.0308091 19.2979597 14.90500915 17.1721446 3 9 4 15 8 1.8 1.875 3.625
"955688" 5.95297420145944 1155.84806541563 3481.15561224986 "DPNF" 737 14.5687898872727 15.183819095 6.52363885 20.24116575 7.223694669 18.15422893 11.5410890576 17.390238876 11.237381414 16.63758723625 11.9311592552 16.230498486 13.4055721451 15.648899275 3 12 2 9 10 1.71428571428571 1.125 4.375
"1198899" 4.3125270685181 1100.19068981288 3618.30379949533 "DPNF" 980 14.44623237825 14.565426565 6.775500105 20.9572629 9.1164611675 20.71106105 11.5953331772 17.876981334 12.004482616 16.576916037375 12.1222785448 16.0452144659 13.4035688644 14.99520312325 3 16 3 11 14 1.45454545454545 1.83333333333333 5.5
"307720" 5.50960082178935 1111.21402355959 3657.81058041612 "DPNF" 89 14.04901769925 14.12333002 7.411629834 20.47284322 8.6509746445 19.76097876 11.5353935158 16.481418914 12.5091735795 15.41449353625 12.4255791516 15.667374332 13.04037242945 14.33467057635 3 11 2 4 27 1.57142857142857 1.33333333333333 13.3333333333333
"1490976" 5.41804933352396 1160.96190123237 3455.42877732078 "PCNF" 28 15.0001307954545 15.460937 5.442594 22.526783 6.969348 21.0329975 10.9449622 20.1379006 13.2192605 17.294703875 13.5588854 16.7679333 13.9964714 16.55469755 4 14 5 13 8 2 1.625 3.875
"626043" 4.25263154329732 1039.38838187489 3545.66502003581 "DPNF" 408 15.7386509186364 15.08748629 11.54572983 22.59501909 11.97728867 22.40028328 12.407836198 19.96441484 13.45447376875 18.72373380125 13.692446878 17.870433253 15.365614211 17.196282201 3 5 3 10 10 2.5 1.42857142857143 4.25
"1805885" 5.05625639380887 1018.58214787906 3544.99451749725 "PCNF" 343 16.1370901136364 16.399759 6.270823 25.425589 8.1427695 23.187422 11.6891814 22.3024664 12.50588325 19.954253625 12.8691669 18.5706086 14.77054255 17.89909525 3 12 6 20 7 2 2.85714285714286 3
"667341" 5.12180521767587 1066.9836477132 3473.65107965888 "DPNF" 449 14.6685070752955 14.58984513 7.132634288 22.15350809 9.280241684 20.04739056 12.121269801 17.813808196 12.98291554 16.37086801375 13.082949315 16.021786754 14.06273249125 15.25715422425 3 11 2 10 7 1.57142857142857 1.25 3.77777777777778
"8011" 5.72277786070481 1146.63551046746 3523.65949954838 "ObsRes" 9 15.4333280909091 14.894082 6.17819 22.942804 8.955005 22.407207 11.377672 19.2549044 12.398875625 19.23608125 12.5087324 18.8866735 13.9209359 17.17064785 4 10 4 14 10 2 1.4 3.33333333333333
"620068" 4.7963163969107 1180.78486191574 3661.20277136215 "DPNF" 402 15.3411038788636 14.86286396 10.91658346 22.59501909 11.137188365 22.40028328 12.178879286 19.96441484 12.7222042875 18.72373380125 13.107222935 17.870433253 14.7867626685 17.196282201 3 7 3 9 15 2.33333333333333 1.5 5.83333333333333
"1837623" 5.54858853905462 1079.7175692243 3584.66261348804 "PCNF" 375 15.0517596818182 14.505298 6.17819 25.425589 8.3891335 23.463276 11.5504596 19.182074 13.449843875 17.867728875 13.6525847 16.7557001 14.2297299 15.9433673 3 16 3 13 7 2 1.44444444444444 3.1
"1802791" 5.80080989864655 1123.95381846698 3598.90007183421 "PCNF" 340 15.12845875 14.894082 8.496102 23.186994 9.961488 22.8568885 10.8423432 20.290509 11.051384875 19.3659285 11.2208202 17.973576 13.49990575 16.4980556 9 17 4 13 11 2.83333333333333 1.625 3.875
"1364972" 5.64887067005038 1142.76286008535 3503.20145126316 "DPNF" 1146 15.7652134663182 15.922197795 7.17002225 22.34227607 10.281117139 20.418948145 12.65122899 18.241313018 13.5122414425 18.10233906125 14.130157028 17.792523113 14.6198902939 17.014924675 2 5 3 15 9 1.25 1.5 2.9
"166625" 4.50528423730284 1013.11614742968 3532.90799705428 "GCM" 60 14.5797556125 13.482142935 8.59983735 28.06104092 9.42686208 23.52135798 12.109746242 17.723387378 12.35395825 16.54104038875 13.330983932 15.793247917 13.9196388045 15.283369862 3 17 2 9 9 1.88888888888889 1.28571428571429 4.375
"265665" 5.96757049374282 1015.09814479505 3580.1232314785 "DPNF" 47 13.7234568218182 13.53172969 6.036959186 19.98044597 8.518337423 19.355198835 11.4688220592 16.097208308 11.5550847195 14.671886317375 12.0941007896 14.691080282 12.77105798795 14.06954773415 4 19 2 6 15 2.11111111111111 1.5 7.6
"1529924" 4.35213195453398 1155.85119282245 3498.01536477171 "PCNF" 67 14.3641170227273 13.8819 6.17819 22.198132 8.56524 21.1531925 11.2933822 18.81566 11.723378125 17.856859 12.3073769 17.0428405 12.8454037 16.105338 4 18 2 12 9 2 1.33333333333333 3.2
"82181" 4.24182663559914 1162.82636016025 3564.12301902892 "ObsRes" 83 15.2451530227273 14.5665125 6.028775 22.942804 8.2664665 22.407207 9.5318822 19.2549044 11.205251125 19.23608125 11.98253 18.8866735 13.02623855 17.6741731 5 14 4 15 13 2.33333333333333 1.5 2.63636363636364
"1241586" 4.48097475548275 1058.19343151175 3508.71887716348 "DPNF" 1023 14.5885641765 14.308101715 8.164292865 20.48900519 10.640010599 19.853977605 12.2429047062 17.379772992 12.333605850125 16.7821295975 13.3027831661 15.9654777712 13.95185847215 15.22923187335 3 13 3 10 13 1.625 1.66666666666667 5.66666666666667
"571761" 5.05591172492132 1175.76072081225 3461.71405999339 "DPNF" 353 13.8493368167955 13.10925182 9.277246006 23.82923967 9.821863558 23.826136535 10.3608398632 20.116395098 11.1153689845 17.885292975 11.4656913116 16.880400347 12.4458460098 15.07923322165 5 16 3 5 28 2 2.5 13
"1551793" 5.27746210070327 1096.18771896814 3627.79948671232 "PCNF" 89 13.8254715 13.542926 5.442594 24.426364 7.5203815 21.43678 10.2321766 17.8629508 10.923042875 16.9704215 10.8855592 16.734215 12.0876144 15.4969727 4 20 2 10 9 1.53846153846154 1.25 3.77777777777778
"513733" 5.24019100517035 1024.66295603663 3588.04030237952 "DPNF" 295 14.7406518563182 14.489976625 6.631323046 21.46348621 8.785109026 20.34954356 11.6238620884 17.86655173 11.87163270775 17.99521261875 12.2222773712 17.304583764 13.9391787786 15.839829346 3 12 3 9 11 1.71428571428571 1.8 5.83333333333333
"406055" 4.36075302776881 1014.21863875119 3610.65470071044 "DPNF" 188 14.3487957601818 14.34048799 9.087113543 22.85294903 9.671244327 22.640292505 11.1781707448 19.68901213 11.8937587805 17.5087467875 12.1169532274 16.533419847 13.5486684612 15.040557296 4 13 3 5 17 1.85714285714286 1.66666666666667 9.75
"156031" 5.68358731395565 1019.13673325675 3450.81190954079 "GCM" 50 15.3140889293182 15.46550546 9.00629462 29.78509753 9.26863743 23.03033405 10.776505628 20.683694178 11.0831313675 19.02670799 12.072594173 17.513072173 13.9452654425 16.226263721 8 18 2 12 10 2.57142857142857 1.09090909090909 3.2
"1897294" 4.49465684699826 1154.53585533425 3470.72149642627 "PCNF" 435 14.6352519545455 14.223292 6.17819 22.287631 8.6718045 22.0586075 11.1447162 18.3541416 11.69331675 16.500068 11.7985941 16.3408509 13.795788 15.5432387 4 15 2 12 10 2.5 1.2 3.2
"18139" 4.42075523617677 1168.57493766234 3571.10782600357 "ObsRes" 19 13.9758370227273 14.0091625 6.17819 21.829584 8.955005 19.3919595 11.377672 17.6315802 12.16304925 16.060615375 12.3879636 15.4546222 13.26325 14.7059282 4 17 1 9 10 2.125 1 3.5
"1907589" 5.4083356641233 1062.27289240574 3526.86665940564 "PCNF" 445 14.7204940454545 14.505298 5.442594 23.186994 7.796049 20.9834255 10.9037946 17.776158 11.857627375 17.1829575 12.0507329 16.2822512 13.9608975 15.37843985 4 15 2 12 8 1.875 1.2 3.2
"238643" 4.53771990174428 1118.13743560109 3547.35277842265 "DPNF" 20 14.8478499048636 14.190778735 6.036959186 23.7280585 8.518337423 21.22760821 11.5190033122 19.08904742 12.603039696375 17.2680629425 12.5746530717 17.159923024 13.44060785385 16.01394518685 3 14 3 12 9 1.4 2.4 5.33333333333333
"78669" 4.8181270389352 1066.28992129001 3494.46677222732 "ObsRes" 79 15.4652119772727 14.935667 6.028775 24.344044 8.2664665 22.6689625 9.5318822 18.940254 11.205251125 17.925636125 11.98253 17.9534295 13.02623855 16.81930695 5 14 3 15 13 2.33333333333333 1.36363636363636 2.9
"157541" 5.58307237266563 1026.74487681943 3619.29991440265 "GCM" 51 16.2420469702273 15.458331425 8.61482603 35.20485498 8.883152655 28.457106835 11.082223138 22.112547176 12.68756707125 18.91071055375 12.745644992 18.233805263 14.075668197 17.0490985905 4 14 4 15 10 2.33333333333333 1.66666666666667 2.9
"1882835" 5.1870486561209 1099.57663038047 3603.2697427785 "PCNF" 420 16.5773919772727 16.878127 6.17819 25.425589 9.4042695 24.9259765 11.784681 23.2372668 13.370252 20.916581375 12.904023 20.964746 14.0848729 18.4372252 3 11 6 21 4 1.375 1.90909090909091 2.09090909090909
"1588199" 4.33783131586388 1053.03772981162 3606.94264423801 "PCNF" 126 15.9309276136364 15.52029 8.496102 25.425589 9.255409 24.9259765 11.344706 21.7302776 13.160382125 20.440792375 12.9355241 20.3152818 14.19842765 18.1676014 2 8 3 9 18 1.14285714285714 1.5 5
"1785784" 5.01029345453717 1027.52980902325 3589.87664859742 "PCNF" 323 15.2013869545455 15.4618895 8.8409 24.426364 9.941711 20.949255 11.3943728 18.8913898 12.549104 17.87010875 12.8481141 17.6835156 13.85741505 16.25861475 2 12 4 12 6 1.5 1.5 3.55555555555556
"1686347" 4.48762031178921 1178.88588082045 3611.91131023807 "PCNF" 224 14.6419252727273 14.917385 8.474133 22.526783 9.679844 20.4741535 10.3770492 18.3233942 10.55655375 17.51304725 11.1243144 16.6152292 12.667393 15.76109265 9 18 3 10 19 2.57142857142857 1.42857142857143 4.25
"1329849" 5.26028752997518 1183.7807837734 3662.54839434405 "DPNF" 1111 14.0374095606591 14.14948709 6.783040836 19.38923757 8.648547228 17.92697156 11.04559844 16.694208236 11.9360935475 16.61486118625 12.126062729 16.635149942 13.16840793715 14.6879339883 4 13 2 6 21 1.85714285714286 1.2 6.33333333333333
"1927554" 5.45860313856974 1018.08019990334 3512.67097939854 "PCNF" 465 14.72130275 13.8088645 8.8409 24.426364 9.196817 20.223806 10.5983624 17.7564882 12.415853 17.25562725 12.9766188 17.0648629 13.9109125 16.3910284 5 18 2 15 6 1.8 1.25 2.41666666666667
"1587980" 5.53621803768911 1104.55296044354 3518.64743414917 "PCNF" 125 15.2024210909091 14.140528 6.270823 24.426364 8.1012395 23.4765735 11.1299214 20.8906548 12.21962075 19.196485875 13.1904065 18.7854336 14.09980805 16.6287112 5 15 4 13 8 1.66666666666667 1.44444444444444 3.1
"188413" 4.91990921711549 1023.22316450416 3608.91705994145 "GCM" 82 13.8020047322727 11.79375521 5.69339441 24.64402967 9.207933575 20.532114065 9.679891106 17.506091302 11.59404890875 14.9009440975 11.855223797 15.429233539 13.20442398 14.6713058 6 23 2 11 7 1.91666666666667 1.22222222222222 3.3
"1543169" 5.45363007788546 1182.27106304374 3647.63297010795 "PCNF" 81 14.0994257045455 13.739932 6.17819 22.287631 8.754033 20.391014 9.7777348 17.770036 10.271726125 16.441010875 10.677033 15.6441705 12.63347155 15.3697216 8 17 2 10 8 1.88888888888889 1.11111111111111 3.4
"1925932" 5.10269381920807 1174.22267427784 3667.91064900463 "PCNF" 463 14.7163956818182 14.022994 5.442594 24.426364 8.3399185 21.9780565 9.7726032 18.8820434 10.918889875 16.9325755 11.5167201 16.4600531 13.43157435 15.1035295 5 17 2 11 12 2.42857142857143 1.1 3
"440225" 5.21040862128139 1136.37550498126 3539.3417678657 "DPNF" 222 15.0601347730227 15.0621102 6.689967063 22.85294903 8.157824257 22.640292505 11.7886280786 19.68901213 13.076794944125 17.5087467875 13.3105370176 16.6931798444 13.61804630245 15.6275484117 3 11 4 14 9 1.83333333333333 2.33333333333333 4.28571428571429
"1584399" 4.69609737787396 1173.92782204784 3596.8505720899 "PCNF" 122 15.1912381818182 15.281506 5.442594 25.425589 8.955005 24.3062915 10.17142 20.19476 11.31740725 18.23278575 11.137467 17.7871391 13.99173395 16.12198735 5 15 3 13 9 3 1.3 3.1
"1730842" 5.28551829275675 1004.25481483457 3612.81037826557 "PCNF" 268 14.7751512954545 14.2856155 5.442594 24.426364 6.2245065 22.1488085 8.3149022 19.916067 10.974269875 18.121386 11.8956708 17.2678609 12.3895521 15.499184 4 16 4 16 7 2.28571428571429 1.77777777777778 3.11111111111111
"173129" 5.64392216624692 1084.90598391159 3648.75537279295 "GCM" 67 10.8993450140909 10.25374529 6.17981363 20.56494231 8.201031925 15.677763635 8.93632899 13.011384872 9.8332207525 12.42893423125 10.196779388 11.812619093 10.6989265545 11.275772007 9 35 1 3 12 3.88888888888889 1 10.25
"802159" 4.96447021770291 1156.85535212629 3567.52711012959 "DPNF" 584 15.3995812925227 15.72253166 7.406562435 22.60609659 8.8231648175 21.41083255 10.984683489 18.78512182 12.610065744375 17.86758517125 13.6980434365 17.276693552 14.35050971605 16.500002534 3 8 3 13 8 2 1.85714285714286 3.875
"1520990" 4.21960466969758 1133.49867940648 3458.49622840178 "PCNF" 58 16.1683823863636 15.4151795 6.270823 25.425589 7.934496 24.9259765 11.4706596 21.703457 13.12040975 19.472015125 13.8736248 19.1166159 15.9964678 17.1998244 2 5 4 15 8 1.66666666666667 1.875 3.22222222222222
"16930" 5.99030219377019 1176.03041892406 3519.18024077313 "ObsRes" 17 14.3321022272727 14.3683795 6.17819 21.829584 8.955005 19.3919595 11.377672 17.6315802 12.22911825 17.4145755 12.3879636 16.2411777 13.28110995 14.95708225 4 15 2 11 10 2.14285714285714 1.1 3.66666666666667
"205556" 5.96920722881332 1062.11750909803 3538.61655014916 "GCM" 99 13.7435683515909 12.128159825 6.52925261 24.98583609 8.69120573 24.039753945 10.061013664 19.100484594 11.58165626625 15.96273650375 11.854465656 15.97159198 13.4444437205 15.1924619045 5 24 4 12 10 1.84615384615385 1.71428571428571 4
"1800556" 5.96920722881332 1062.11750909803 3538.61655014916 "PCNF" 338 14.7983473409091 14.8801665 5.442594 23.186994 7.796049 20.172317 8.5663306 18.278862 11.405247375 17.614428 12.2512808 17.1162091 13.36965835 15.68156525 6 11 2 11 9 2.2 1.22222222222222 3.66666666666667
"1887994" 5.42565324017778 1027.11618481204 3600.41929272702 "PCNF" 425 15.4091585681818 15.2429445 5.442594 25.425589 7.5203815 24.9259765 10.5351108 19.5587686 12.515800625 18.5058955 12.9080067 18.1633653 13.9260764 16.55945425 4 13 2 14 6 2.16666666666667 1.27272727272727 2.5
"1843721" 4.30491961590014 1170.470031359 3653.745111631 "PCNF" 381 16.8929017045455 16.9259095 9.598169 25.425589 9.7649125 24.9259765 13.9684156 22.7599978 14.160260125 20.366597125 15.0619705 19.8629097 16.47812355 18.2638938 2 9 4 21 6 1.8 1.90909090909091 2.3
"198890" 5.69598884722218 1141.26552829053 3566.12780482974 "GCM" 92 14.3400564727273 13.55460899 8.67725053 30.4100671 9.28052803 26.51421797 9.630465194 20.077491936 10.91873026375 18.066237335 11.391816616 17.196315496 13.1769271365 16.1373438945 5 21 2 9 10 3 1.28571428571429 5
"1832009" 4.75590010369197 1099.46945288335 3622.96600420377 "PCNF" 370 14.3882461590909 14.140528 5.442594 24.426364 7.509545 23.684584 9.0624306 23.0064836 9.552429375 19.704394125 10.5181003 17.8375482 11.7755577 16.54727625 7 17 5 10 17 3.4 1.66666666666667 4.85714285714286
"1535161" 4.83988465284929 1091.66964721517 3565.6473203504 "PCNF" 73 12.9107347272727 11.853831 5.442594 25.425589 7.9117785 23.187422 9.7575204 18.1532764 10.05920875 16.56691875 10.4181332 15.6955635 11.6577715 14.2065957 5 26 2 5 13 2.36363636363636 1.25 7.8
"582906" 5.88131249961443 1010.77647389728 3475.35299293231 "DPNF" 364 13.2799246808864 13.01706546 9.277246006 18.75740199 9.821863558 18.66584855 10.3608398632 15.954000362 11.1153689845 14.9308976 11.4656913116 14.704700087 12.4458460098 13.96999445215 5 16 2 3 33 2 1.5 13.6666666666667
"1259634" 5.69888990186155 1016.21294187615 3607.07080956199 "DPNF" 1041 14.9083270831591 15.132492905 5.34940981 21.32655256 9.49685937 20.995593315 12.2429047062 20.241667892 12.333605850125 18.87969914875 13.3027831661 18.06956403 13.99270216595 16.5388461215 3 15 6 13 13 1.66666666666667 1.85714285714286 4.42857142857143
"1146076" 4.57270453185774 1134.92710793274 3640.35573707661 "DPNF" 928 14.9312652256818 14.959879415 7.105410931 23.24016749 9.222945858 22.17358372 11.7464440342 18.315610564 13.128219508875 16.996046517625 13.6430059902 16.9534814801 14.1595114847 15.70904594615 3 9 3 8 17 1.8 1.6 6
"1915750" 5.07488510152325 1042.7182388131 3481.09421355184 "PCNF" 453 14.8406532727273 14.9986585 5.442594 25.425589 8.1427695 22.2218835 9.2912976 18.4502652 11.337344375 17.786007875 11.6035498 16.4260086 13.66311385 15.86069145 6 17 4 15 6 1.88888888888889 1.66666666666667 2.9
"1880138" 5.44166364418343 1102.33786961646 3483.32835211186 "PCNF" 418 14.4098862727273 14.596645 5.442594 22.198132 8.3399185 20.073918 11.0801784 18.116257 11.712181375 16.436949375 11.8508697 16.4012039 13.0014322 15.58112505 3 16 2 10 7 1.77777777777778 1.11111111111111 3.4
"1916319" 5.01300857467577 1091.10843435046 3634.43443352007 "PCNF" 454 15.9744108863636 15.3081475 6.270823 25.425589 8.43545 23.0921725 12.1780684 18.9826586 14.02480575 18.070253375 14.1097131 17.5830987 14.68239905 16.51881355 3 10 3 17 7 2 1.30769230769231 2.07692307692308
"1828561" 4.50032738554291 1155.22491873126 3553.87525391998 "PCNF" 366 13.8907953636364 13.681602 6.17819 24.426364 8.360339 22.407207 10.2536976 19.8210498 10.9727245 17.46889125 11.5800121 16.1353616 13.08734605 15.13883935 6 18 4 9 14 2.25 3 8.75
"898012" 5.62167868190445 1090.55159919197 3621.40077268705 "DPNF" 680 14.2385890645227 13.93720168 7.5821769 23.02032518 8.5565333865 19.99716087 11.58841499 17.27786823 11.610526989125 16.56151644375 12.3932732433 16.109762853 12.7667674537 15.14047781475 3 14 3 10 10 1.55555555555556 1.42857142857143 5.66666666666667
"995671" 5.99807980488986 1068.89712137519 3585.13434443157 "DPNF" 777 14.4342333597727 14.40373705 6.081951091 21.57408782 9.3925746255 19.16171724 11.5392202762 17.639392946 12.809727909875 17.243762745 13.0203471979 16.703174222 13.91337278145 15.802958744 3 13 2 11 8 1.625 1.375 3.66666666666667
"199809" 4.84593222113326 1016.7009730509 3541.23043596628 "GCM" 93 13.3763588375 12.492832345 7.2056216 23.22145241 7.817531475 22.078905855 8.521039348 18.026730462 10.0085209175 16.1018496975 10.29307078 15.452134468 12.1505958865 13.868714563 9 21 2 7 14 3.5 1.16666666666667 6.16666666666667
"1598900" 5.45481502376497 1063.66246288293 3621.88374067191 "PCNF" 136 16.4764594772727 17.225136 8.496102 24.426364 8.668501 22.6152175 11.3462582 21.1937418 13.107127625 21.143606 13.296463 19.989181 15.3024214 18.51701275 4 12 8 21 4 2 2.625 2.55555555555556
"1022038" 4.35015795934014 1099.25177600468 3670.08449606365 "DPNF" 804 14.0522353807045 14.40373705 5.576277473 20.17392567 8.2768014565 19.925195305 10.2533619328 18.603409956 11.367758453 16.813528734625 11.9845981415 15.9839200052 12.4931185457 14.9401349627 3 16 3 11 15 2 1.83333333333333 5.5
"1783703" 5.09815472778864 1136.03394672275 3565.17576254555 "PCNF" 321 15.4691507954545 15.278933 5.442594 24.426364 9.127404 22.9636635 12.306831 18.8969894 12.28124525 17.81242475 13.1660603 17.3062144 14.41755165 16.9889067 3 10 3 13 7 1.66666666666667 1.44444444444444 3.1
"510007" 4.62537168357521 1156.38797701569 3574.23181983177 "DPNF" 292 14.8323604247273 15.087993305 6.631323046 21.46348621 8.785109026 20.34954356 11.6238620884 17.86655173 11.87163270775 17.99521261875 12.2222773712 17.304583764 13.7987770036 15.839829346 3 12 3 9 11 1.71428571428571 1.8 5.83333333333333
"1840802" 5.45543084722012 1048.58766121673 3624.34215847752 "PCNF" 378 14.7517379090909 14.1015825 6.17819 23.186994 8.561311 22.3439785 9.706471 19.2892938 11.5942005 18.149506 11.7868679 18.3759921 12.9125199 16.9373965 5 19 4 17 6 2.71428571428571 1.54545454545455 2.45454545454545
"1808004" 4.76730443732813 1172.62930112309 3587.1925716754 "PCNF" 346 15.4932267272727 15.344136 5.442594 25.425589 8.442013 25.425589 12.9795246 18.2063794 13.49605225 17.718800875 13.8344504 16.8174244 14.26249685 15.78230875 2 10 3 11 13 1.25 1.57142857142857 4.71428571428571
"1528302" 5.93072620765306 1017.29511659709 3589.06063894392 "PCNF" 66 16.1772545227273 15.3081475 6.17819 25.425589 8.520888 23.806679 12.5000532 21.0597054 12.4282905 20.559729125 13.1172064 19.331001 13.86580055 18.51466515 2 12 7 18 4 2 1.8 2.6
"1494422" 5.21072195861489 1113.35036008386 3650.71229315945 "PCNF" 32 15.4940440227273 15.139293 6.17819 22.942804 9.561757 22.407207 9.5989708 19.393918 11.23543925 19.05096975 11.3431537 19.0158932 12.7017009 17.94257665 5 13 3 16 9 1.85714285714286 1.6 3.11111111111111
"240251" 5.15394075592048 1128.85374044999 3524.37004930107 "DPNF" 22 14.8111136732727 14.190778735 6.036959186 23.7280585 8.518337423 21.22760821 11.5190033122 19.08904742 12.603039696375 17.2680629425 12.5746530717 17.159923024 13.35301653835 16.01394518685 4 15 3 12 9 1.5 2.4 6.4
"168490" 5.06047229203396 1103.17306612153 3610.37016684422 "GCM" 62 14.2062543386364 13.3470703 5.65209885 22.98002249 8.040633485 21.37036107 10.000257926 19.52032128 11.40616091 16.9004598725 11.231303609 15.128494595 12.6297226015 14.5832787925 4 20 3 12 13 2.22222222222222 1.33333333333333 3.55555555555556
"1672507" 5.16362924356945 1104.2568360758 3455.66756207845 "PCNF" 210 15.7372233863636 15.509722 5.442594 24.426364 6.969348 23.4765735 8.8428994 21.9912834 8.463240875 20.1150415 9.770408 18.7345606 14.23719 17.72576695 8 10 6 17 11 3.33333333333333 3.4 5.4
"872367" 4.78339356919751 1094.90690799779 3618.77043591812 "DPNF" 654 14.0282084402727 14.212168495 7.894418336 19.71068152 8.5565333865 19.18213519 11.6905079506 16.995766154 12.84368444675 16.4814488825 13.0843747178 16.169965761 13.2452751927 15.291915291 2 12 2 5 15 1.5 1.66666666666667 9.75
"1641109" 5.76242340439931 1115.68286744994 3505.31839803443 "PCNF" 179 15.8833839545455 16.2259705 6.270823 24.426364 8.4753335 23.806679 10.3097938 21.5848366 12.813375375 18.327164375 13.5008205 17.9118517 14.5751147 16.565551 4 11 4 19 6 1.57142857142857 1.46153846153846 1.92307692307692
"268863" 4.25963346543722 1073.75539417844 3510.41863597347 "DPNF" 50 13.7868782343182 13.53172969 6.036959186 19.98044597 8.518337423 19.355198835 11.4688220592 16.356371732 11.5550847195 14.646814898375 12.0941007896 14.691080282 12.77105798795 14.23968532915 4 18 2 5 15 2.25 1.25 9.75
"1774084" 4.64952766383067 1065.11303105974 3489.59147596615 "PCNF" 312 16.2336375454545 15.52029 6.17819 25.425589 9.127404 24.9259765 11.9186996 21.1452146 13.10229625 20.0787215 12.9559753 18.8632882 14.16423265 18.21229205 3 11 4 18 6 1.57142857142857 2 2.6
"1136222" 5.50482634515502 1075.76781667303 3489.98975927825 "DPNF" 918 14.7240043800909 15.376810955 3.08778472 23.24016749 6.461068605 21.499641495 11.256151462 17.626715102 13.128219508875 16.0482538125 13.6430059902 15.9481997342 14.1726354087 15.25802191455 3 10 2 8 17 2 1.14285714285714 4.5
"530764" 5.19106746604666 1151.82381467079 3632.47547388892 "DPNF" 312 15.4974156974091 15.02076888 6.631323046 23.82923967 9.182663323 22.416172075 12.4487705872 18.671714196 13.470661352 17.99521261875 13.1855113326 17.304583764 13.8770164853 15.8021888083 2 6 2 11 13 1.5 1.57142857142857 4.71428571428571
"1634095" 5.51061316123232 1076.39636539854 3454.5074623602 "PCNF" 172 16.3763069090909 16.039213 6.270823 25.425589 7.8423655 24.9259765 10.5778598 23.3862012 13.349166875 22.374606375 13.4104705 22.415892 14.51288865 19.75163855 3 12 7 17 6 2.4 2.42857142857143 3.375
"1465708" 4.45157175371423 1030.32331414171 3465.37210955867 "PCNF" 3 15.0906435 14.622758 6.270823 24.426364 8.1427695 22.526783 10.2445832 20.1511526 11.969527625 18.581774 12.803055 16.8664947 13.92124165 15.4261196 4 14 4 12 12 2.33333333333333 1.71428571428571 4.57142857142857
"334277" 4.60017096656375 1004.56328166067 3639.52299787779 "DPNF" 116 14.4402709449318 14.358414125 9.345869901 20.47284322 10.5361412115 19.76097876 12.0700312182 16.943853282 12.703668683875 16.4967595825 12.8831738851 16.043346693 13.8093728393 15.1267473419 2 9 2 6 11 1.28571428571429 1.5 7.6
"1863320" 5.91843896624632 1144.0557692002 3663.70655145147 "PCNF" 401 14.4347695909091 13.6773365 5.442594 24.426364 7.9117785 23.064899 9.47163 20.525326 9.74191075 18.541109 10.1823342 18.2298407 13.35354135 15.4317958 9 19 4 14 11 3.8 1.55555555555556 3.33333333333333
"848629" 5.42189990985207 1064.94663786376 3500.02662868355 "DPNF" 630 14.5530329885 14.72545301 8.390343968 20.76995002 9.878873924 19.18213519 11.6608071912 16.995766154 12.73318341325 16.42783372375 13.0843747178 15.913598892 13.9835167237 14.6628047299 3 9 2 6 15 1.5 1.2 6.33333333333333
"854312" 4.46262947260402 1183.64311024779 3650.34196852357 "DPNF" 636 14.4202200091818 14.537459065 8.390343968 20.76995002 9.878873924 19.18213519 12.0030050692 16.995766154 12.9198355935 16.4814488825 13.0843747178 16.169965761 13.9835167237 15.048029499 3 11 2 7 15 1.57142857142857 1.16666666666667 6.16666666666667
"1794155" 4.93607633505017 1151.34517028229 3613.52048241533 "PCNF" 332 14.834842 15.1765115 5.442594 24.426364 5.8567085 22.6878095 10.4599218 18.376062 12.0360435 16.97428575 12.6832238 17.4935906 13.1528213 15.1848335 4 16 3 13 8 2 1.44444444444444 3.1
"1545409" 5.81808604127727 1157.25019221194 3502.12133014575 "PCNF" 83 15.1719104772727 15.4644625 5.442594 23.186994 7.9117785 22.407207 9.6040774 18.5638642 11.19236375 17.709024625 11.8672118 17.7279676 14.35620395 16.71239785 5 14 2 17 7 2 1.41666666666667 2.07692307692308
"1521285" 5.17411638242193 1049.10598476767 3478.43422150472 "PCNF" 59 14.4842402727273 13.7356665 6.270823 22.526783 8.1012395 22.407207 9.7479648 18.5627146 10.704772125 17.568934875 11.0077584 16.7879144 13.56444385 16.57814045 6 18 2 13 6 1.63636363636364 1.3 2.81818181818182
